func_sexo;func_idade;func_racacor;func_escolaridade;func_uf;func_deficiencia;empresa_porte;empresa_setor;contrato_horastrabalho;contrato_salario;turnover_apos_1_ano
MASCULINO;21;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 50 A 99;Comércio;0;1318,24;NAO
MASCULINO;44;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 20 A 49;Serviços;30;1049,32;NAO
FEMININO;39;SEM INFO;FUND_COMPLETO-MEDIO_INCOMPLETO;PE;NAO;DE 20 A 49;Indústria;44;1088,45;NAO
MASCULINO;23;SEM INFO;MEDIO COMPLETO;PB;NAO;ATE 4;Indústria;44;892,14;NAO
MASCULINO;22;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 5 A 9;Comércio;44;1176,05;NAO
MASCULINO;24;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 50 A 99;Indústria;44;1666,22;SIM
MASCULINO;30;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 5 A 9;Comércio;44;1027,94;NAO
MASCULINO;34;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 500 A 999;Serviços;44;1374,5;NAO
FEMININO;41;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;1000 OU MAIS;Serviços;30;1283,27;NAO
MASCULINO;37;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;BA;NAO;DE 50 A 99;Agricultura;44;839,48;NAO
MASCULINO;31;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Construçao civil;44;1542,91;NAO
MASCULINO;59;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;PE;NAO;1000 OU MAIS;Serviços;38;1746,49;SIM
FEMININO;35;AMARELA-BRANCA;MEDIO COMPLETO;AL;NAO;DE 50 A 99;Indústria;0;1705,93;SIM
MASCULINO;49;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Construçao civil;44;1734,6;NAO
MASCULINO;40;AMARELA-BRANCA;MEDIO COMPLETO;PE;NAO;DE 50 A 99;Serviços;44;2182,58;SIM
FEMININO;51;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 500 A 999;Serviços;40;1568,94;SIM
MASCULINO;33;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;BA;NAO;DE 10 A 19;Indústria;44;1247,95;NAO
FEMININO;35;PRETA-PARDA;SUPERIOR_COMPLETO;CE;NAO;DE 50 A 99;Serviços;7;2415,32;SIM
FEMININO;28;PRETA-PARDA;MEDIO COMPLETO;AL;NAO;DE 5 A 9;Serviços;44;1529,78;NAO
FEMININO;26;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 10 A 19;Comércio;44;1171,8;NAO
MASCULINO;22;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 250 A 499;Serviços;36;1092,57;NAO
FEMININO;34;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 20 A 49;Serviços;36;1082,94;NAO
FEMININO;23;SEM INFO;MEDIO COMPLETO;BA;NAO;ATE 4;Comércio;44;1770,5;SIM
MASCULINO;27;SEM INFO;MEDIO COMPLETO;BA;NAO;ATE 4;Agricultura;44;998,0;NAO
MASCULINO;28;PRETA-PARDA;MEDIO COMPLETO;PB;NAO;DE 20 A 49;Serviços;44;1025,32;NAO
MASCULINO;51;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;CE;NAO;DE 100 A 249;Serviços;36;1580,22;NAO
FEMININO;25;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;1000 OU MAIS;Serviços;44;2164,55;SIM
FEMININO;32;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;DE 20 A 49;Comércio;44;1689,31;SIM
FEMININO;21;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;ATE 4;Comércio;24;607,2;NAO
FEMININO;36;AMARELA-BRANCA;MEDIO COMPLETO;PE;NAO;DE 10 A 19;Serviços;44;3133,83;NAO
MASCULINO;22;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Comércio;44;1541,66;NAO
FEMININO;36;AMARELA-BRANCA;MEDIO COMPLETO;PB;NAO;DE 20 A 49;Comércio;44;1763,49;SIM
MASCULINO;61;PRETA-PARDA;SUPERIOR_COMPLETO;PI;NAO;DE 100 A 249;Serviços;40;9462,35;SIM
MASCULINO;33;PRETA-PARDA;MEDIO COMPLETO;PB;NAO;DE 5 A 9;Comércio;44;2188,31;SIM
MASCULINO;36;SEM INFO;SUPERIOR_COMPLETO;SE;NAO;DE 100 A 249;Serviços;44;10976,42;NAO
FEMININO;26;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;CE;NAO;DE 5 A 9;Indústria;44;1280,73;NAO
FEMININO;43;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 5 A 9;Serviços;44;1034,0;NAO
FEMININO;35;AMARELA-BRANCA;SUPERIOR_COMPLETO;PE;NAO;DE 10 A 19;Serviços;40;1443,36;SIM
MASCULINO;24;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 250 A 499;Indústria;44;1001,44;NAO
FEMININO;24;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 10 A 19;Comércio;44;1734,3;SIM
FEMININO;27;AMARELA-BRANCA;MEDIO COMPLETO;PI;NAO;DE 5 A 9;Comércio;44;1082,19;NAO
FEMININO;56;AMARELA-BRANCA;SUPERIOR_COMPLETO;PB;NAO;ATE 4;Comércio;44;2972,8;NAO
MASCULINO;63;AMARELA-BRANCA;MEDIO COMPLETO;MA;NAO;DE 5 A 9;Serviços;44;6901,09;SIM
FEMININO;28;SEM INFO;ANALFABETO-FUND_INCOMPLETO;AL;NAO;DE 100 A 249;Serviços;44;1501,83;SIM
FEMININO;25;AMARELA-BRANCA;SUPERIOR_COMPLETO;PE;NAO;DE 20 A 49;Serviços;10;704,87;NAO
FEMININO;24;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;ATE 4;Comércio;44;1310,62;NAO
FEMININO;30;PRETA-PARDA;SUPERIOR_INCOMPLETO;CE;NAO;DE 50 A 99;Indústria;44;2455,96;SIM
MASCULINO;37;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 100 A 249;Serviços;44;1711,13;NAO
MASCULINO;35;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 50 A 99;Agricultura;44;983,16;NAO
MASCULINO;35;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 100 A 249;Indústria;36;1874,49;SIM
MASCULINO;29;SEM INFO;MEDIO COMPLETO;BA;NAO;ATE 4;Agricultura;44;1130,1;NAO
MASCULINO;30;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;PE;NAO;DE 20 A 49;Indústria;44;1557,96;NAO
MASCULINO;41;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;PE;NAO;DE 50 A 99;Indústria;44;1041,47;NAO
FEMININO;25;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 10 A 19;Serviços;44;1661,27;SIM
FEMININO;39;PRETA-PARDA;SUPERIOR_INCOMPLETO;CE;NAO;DE 100 A 249;Serviços;44;3032,82;SIM
MASCULINO;32;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 100 A 249;Comércio;44;4812,33;SIM
MASCULINO;49;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;ATE 4;Construçao civil;44;1453,1;NAO
MASCULINO;19;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Indústria;44;1002,39;NAO
MASCULINO;33;SEM INFO;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Serviços;44;958,17;NAO
FEMININO;36;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 250 A 499;Comércio;44;1765,2;NAO
FEMININO;20;SEM INFO;MEDIO COMPLETO;PB;NAO;DE 20 A 49;Comércio;44;1402,1;NAO
MASCULINO;44;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 10 A 19;Construçao civil;44;1996,68;SIM
FEMININO;22;SEM INFO;MEDIO COMPLETO;PE;NAO;DE 5 A 9;Comércio;44;1010,16;NAO
FEMININO;46;AMARELA-BRANCA;MEDIO COMPLETO;BA;NAO;DE 100 A 249;Serviços;1;2058,61;SIM
MASCULINO;49;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;PE;NAO;DE 100 A 249;Construçao civil;44;1123,2;NAO
FEMININO;35;AMARELA-BRANCA;SUPERIOR_COMPLETO;MA;NAO;DE 100 A 249;Serviços;14;2543,5;SIM
MASCULINO;25;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;PI;NAO;DE 20 A 49;Construçao civil;1;5628,7;NAO
MASCULINO;22;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;CE;NAO;DE 20 A 49;Comércio;44;1119,55;NAO
FEMININO;19;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;1000 OU MAIS;Serviços;36;1780,12;SIM
MASCULINO;33;PRETA-PARDA;MEDIO COMPLETO;PI;NAO;DE 20 A 49;Serviços;44;1428,96;NAO
FEMININO;23;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 5 A 9;Comércio;44;1078,0;NAO
FEMININO;35;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;ATE 4;Serviços;44;1190,92;NAO
MASCULINO;30;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;ATE 4;Comércio;44;1170,37;NAO
MASCULINO;29;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;PE;NAO;DE 5 A 9;Indústria;44;1529,56;SIM
MASCULINO;26;PRETA-PARDA;SUPERIOR_INCOMPLETO;BA;NAO;DE 20 A 49;Comércio;44;1471,01;SIM
FEMININO;29;PRETA-PARDA;MEDIO COMPLETO;PE;SIM;1000 OU MAIS;Serviços;44;2419,62;SIM
MASCULINO;21;PRETA-PARDA;MEDIO COMPLETO;PI;NAO;ATE 4;Comércio;44;1126,0;NAO
MASCULINO;27;AMARELA-BRANCA;MEDIO COMPLETO;PE;NAO;ATE 4;Comércio;44;1396,39;NAO
FEMININO;34;AMARELA-BRANCA;SUPERIOR_COMPLETO;SE;NAO;DE 100 A 249;Indústria;44;2719,86;NAO
FEMININO;26;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 20 A 49;Comércio;44;1637,57;SIM
MASCULINO;38;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;DE 20 A 49;Indústria;44;3731,73;SIM
MASCULINO;28;PRETA-PARDA;SUPERIOR_COMPLETO;CE;NAO;DE 500 A 999;Serviços;24;8829,09;NAO
MASCULINO;30;SEM INFO;FUND_COMPLETO-MEDIO_INCOMPLETO;BA;NAO;DE 100 A 249;Serviços;44;2221,46;SIM
MASCULINO;30;SEM INFO;MEDIO COMPLETO;RN;NAO;DE 10 A 19;Comércio;44;1785,74;SIM
FEMININO;33;PRETA-PARDA;MEDIO COMPLETO;PB;NAO;DE 20 A 49;Comércio;44;2782,32;SIM
MASCULINO;28;PRETA-PARDA;MEDIO COMPLETO;PB;NAO;ATE 4;Serviços;44;1448,74;SIM
MASCULINO;38;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;DE 100 A 249;Serviços;36;2431,0;SIM
MASCULINO;35;PRETA-PARDA;SUPERIOR_COMPLETO;PE;NAO;DE 10 A 19;Serviços;44;2256,23;SIM
MASCULINO;51;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;BA;NAO;DE 10 A 19;Agricultura;44;1500,0;NAO
FEMININO;28;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 10 A 19;Comércio;44;1103,2;NAO
MASCULINO;22;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 50 A 99;Agricultura;44;1578,45;SIM
MASCULINO;40;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;BA;NAO;DE 10 A 19;Agricultura;44;998,01;NAO
MASCULINO;22;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 20 A 49;Construçao civil;44;1389,66;SIM
FEMININO;32;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;1000 OU MAIS;Serviços;36;1520,5;SIM
MASCULINO;39;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 100 A 249;Serviços;44;6264,52;SIM
FEMININO;27;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Comércio;44;1124,11;NAO
MASCULINO;42;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;ATE 4;Serviços;44;3712,32;SIM
MASCULINO;23;AMARELA-BRANCA;MEDIO COMPLETO;RN;NAO;DE 5 A 9;Serviços;42;1172,3;NAO
FEMININO;51;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 5 A 9;Comércio;44;1248,18;NAO
FEMININO;29;AMARELA-BRANCA;SUPERIOR_COMPLETO;CE;NAO;ATE 4;Serviços;3;309,4;NAO
MASCULINO;57;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;DE 250 A 499;Construçao civil;44;2357,63;NAO
MASCULINO;20;PRETA-PARDA;MEDIO COMPLETO;PB;NAO;DE 5 A 9;Serviços;21;1060,81;SIM
FEMININO;29;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Serviços;44;1188,48;NAO
MASCULINO;24;SEM INFO;ANALFABETO-FUND_INCOMPLETO;BA;NAO;DE 100 A 249;Indústria;44;1195,98;NAO
FEMININO;20;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;1000 OU MAIS;Construçao civil;20;999,83;SIM
FEMININO;26;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 50 A 99;Indústria;44;1057,32;NAO
MASCULINO;35;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 50 A 99;Serviços;44;2897,19;NAO
FEMININO;36;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;1000 OU MAIS;Serviços;36;1248,85;NAO
FEMININO;39;PRETA-PARDA;SUPERIOR_COMPLETO;MA;NAO;DE 10 A 19;Serviços;1;575,07;NAO
MASCULINO;27;SEM INFO;MEDIO COMPLETO;PE;NAO;ATE 4;Serviços;44;1310,4;NAO
MASCULINO;34;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;RN;NAO;DE 250 A 499;Agricultura;44;1180,54;NAO
MASCULINO;30;AMARELA-BRANCA;MEDIO COMPLETO;PE;NAO;DE 20 A 49;Indústria;44;1883,95;NAO
FEMININO;26;SEM INFO;MEDIO COMPLETO;RN;NAO;ATE 4;Indústria;44;998,0;NAO
FEMININO;19;PRETA-PARDA;SUPERIOR_INCOMPLETO;CE;NAO;ATE 4;Serviços;22;498,99;NAO
MASCULINO;32;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Comércio;44;5369,2;SIM
FEMININO;38;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 500 A 999;Serviços;44;1666,95;NAO
FEMININO;33;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 500 A 999;Serviços;44;2468,46;SIM
MASCULINO;22;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;1000 OU MAIS;Serviços;36;1417,98;SIM
FEMININO;31;SEM INFO;SUPERIOR_COMPLETO;BA;NAO;ATE 4;Serviços;40;3652,84;SIM
MASCULINO;21;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 50 A 99;Serviços;44;1068,52;NAO
MASCULINO;22;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;PB;NAO;DE 500 A 999;Construçao civil;44;938,14;NAO
FEMININO;19;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Comércio;44;1130,53;NAO
MASCULINO;50;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 100 A 249;Construçao civil;44;2223,7;SIM
FEMININO;29;PRETA-PARDA;MEDIO COMPLETO;SE;NAO;1000 OU MAIS;Serviços;36;1660,85;SIM
MASCULINO;39;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 50 A 99;Comércio;44;1288,36;NAO
MASCULINO;21;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 500 A 999;Serviços;36;866,71;NAO
FEMININO;25;AMARELA-BRANCA;SUPERIOR_COMPLETO;AL;NAO;DE 10 A 19;Serviços;44;3216,07;SIM
MASCULINO;34;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;RN;NAO;DE 20 A 49;Indústria;44;1197,6;NAO
MASCULINO;33;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 20 A 49;Construçao civil;44;1480,0;NAO
FEMININO;35;PRETA-PARDA;SUPERIOR_COMPLETO;CE;NAO;DE 50 A 99;Serviços;44;2360,72;SIM
MASCULINO;18;AMARELA-BRANCA;MEDIO COMPLETO;CE;NAO;ATE 4;Comércio;44;998,02;NAO
MASCULINO;55;SEM INFO;MEDIO COMPLETO;AL;NAO;ATE 4;Serviços;44;1895,76;NAO
FEMININO;32;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;DE 10 A 19;Serviços;21;1767,03;SIM
MASCULINO;29;SEM INFO;MEDIO COMPLETO;CE;NAO;DE 5 A 9;Comércio;44;2363,13;SIM
MASCULINO;51;AMARELA-BRANCA;MEDIO COMPLETO;RN;NAO;1000 OU MAIS;Serviços;44;2791,25;SIM
FEMININO;57;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;1000 OU MAIS;Serviços;44;1514,61;SIM
FEMININO;36;PRETA-PARDA;SUPERIOR_COMPLETO;PB;NAO;DE 100 A 249;Serviços;40;9811,48;SIM
FEMININO;23;AMARELA-BRANCA;MEDIO COMPLETO;MA;NAO;DE 250 A 499;Serviços;44;2014,12;SIM
FEMININO;22;PRETA-PARDA;MEDIO COMPLETO;PI;NAO;ATE 4;Comércio;44;1088,33;NAO
MASCULINO;32;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;PB;NAO;DE 10 A 19;Agricultura;44;1098,13;NAO
FEMININO;27;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;1000 OU MAIS;Serviços;36;1409,69;SIM
FEMININO;21;PRETA-PARDA;SUPERIOR_INCOMPLETO;BA;NAO;DE 250 A 499;Serviços;12;501,77;NAO
MASCULINO;27;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 100 A 249;Serviços;44;1384,98;NAO
MASCULINO;43;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;CE;NAO;DE 50 A 99;Serviços;44;2240,13;NAO
MASCULINO;42;SEM INFO;MEDIO COMPLETO;PE;NAO;DE 10 A 19;Indústria;44;2251,77;SIM
FEMININO;38;SEM INFO;MEDIO COMPLETO;SE;NAO;ATE 4;Comércio;44;1005,12;NAO
FEMININO;51;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 5 A 9;Comércio;44;1659,95;SIM
FEMININO;26;PRETA-PARDA;SUPERIOR_COMPLETO;CE;NAO;DE 250 A 499;Indústria;44;3192,38;SIM
FEMININO;26;PRETA-PARDA;MEDIO COMPLETO;PE;SIM;1000 OU MAIS;Serviços;44;1628,97;SIM
MASCULINO;31;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;PB;NAO;ATE 4;Construçao civil;44;1098,54;NAO
FEMININO;37;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Serviços;44;1269,11;NAO
FEMININO;36;AMARELA-BRANCA;SUPERIOR_COMPLETO;BA;NAO;DE 500 A 999;Comércio;44;6634,35;SIM
FEMININO;23;PRETA-PARDA;SUPERIOR_INCOMPLETO;CE;NAO;DE 10 A 19;Serviços;44;1133,17;NAO
FEMININO;32;AMARELA-BRANCA;MEDIO COMPLETO;MA;NAO;ATE 4;Comércio;44;1153,12;NAO
MASCULINO;34;AMARELA-BRANCA;MEDIO COMPLETO;MA;NAO;DE 5 A 9;Serviços;44;1060,0;NAO
MASCULINO;35;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;DE 250 A 499;Indústria;36;2503,24;SIM
MASCULINO;24;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 5 A 9;Serviços;40;1500,0;NAO
FEMININO;25;AMARELA-BRANCA;MEDIO COMPLETO;CE;NAO;DE 10 A 19;Comércio;44;2337,6;SIM
FEMININO;38;PRETA-PARDA;MEDIO COMPLETO;AL;NAO;DE 10 A 19;Serviços;44;1253,42;NAO
MASCULINO;23;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;DE 20 A 49;Comércio;44;1615,5;NAO
MASCULINO;20;PRETA-PARDA;MEDIO COMPLETO;AL;NAO;1000 OU MAIS;Serviços;36;792,58;NAO
MASCULINO;25;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 100 A 249;Serviços;44;1596,64;SIM
FEMININO;32;AMARELA-BRANCA;MEDIO COMPLETO;RN;NAO;DE 5 A 9;Serviços;36;1324,6;NAO
FEMININO;54;PRETA-PARDA;SUPERIOR_COMPLETO;PE;NAO;DE 20 A 49;Serviços;44;1943,6;NAO
MASCULINO;26;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 50 A 99;Serviços;44;1470,99;SIM
FEMININO;49;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;PE;NAO;DE 5 A 9;Serviços;44;1196,29;NAO
MASCULINO;26;PRETA-PARDA;MEDIO COMPLETO;PB;NAO;DE 20 A 49;Serviços;44;1066,69;NAO
MASCULINO;40;SEM INFO;FUND_COMPLETO-MEDIO_INCOMPLETO;PE;NAO;DE 100 A 249;Serviços;44;1220,3;NAO
MASCULINO;35;PRETA-PARDA;MEDIO COMPLETO;AL;NAO;DE 100 A 249;Comércio;44;2794,51;SIM
MASCULINO;32;PRETA-PARDA;MEDIO COMPLETO;PB;NAO;DE 50 A 99;Comércio;0;3314,05;SIM
FEMININO;32;SEM INFO;FUND_COMPLETO-MEDIO_INCOMPLETO;AL;NAO;ATE 4;Comércio;44;998,0;NAO
FEMININO;23;PRETA-PARDA;SUPERIOR_COMPLETO;PE;NAO;DE 10 A 19;Serviços;40;832,3;SIM
FEMININO;22;SEM INFO;MEDIO COMPLETO;MA;NAO;DE 250 A 499;Comércio;0;452,45;NAO
MASCULINO;39;SEM INFO;FUND_COMPLETO-MEDIO_INCOMPLETO;BA;NAO;DE 5 A 9;Construçao civil;44;1734,2;NAO
MASCULINO;34;AMARELA-BRANCA;SUPERIOR_COMPLETO;AL;NAO;DE 100 A 249;Serviços;5;2970,74;SIM
MASCULINO;27;AMARELA-BRANCA;MEDIO COMPLETO;CE;NAO;DE 5 A 9;Indústria;44;1571,54;SIM
MASCULINO;23;AMARELA-BRANCA;SUPERIOR_INCOMPLETO;PE;NAO;DE 100 A 249;Serviços;40;1525,0;NAO
FEMININO;26;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 10 A 19;Comércio;44;2098,2;SIM
MASCULINO;25;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Construçao civil;44;1004,88;NAO
MASCULINO;29;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 100 A 249;Agricultura;44;1599,98;NAO
MASCULINO;19;SEM INFO;ANALFABETO-FUND_INCOMPLETO;PE;NAO;ATE 4;Construçao civil;44;1131,49;NAO
MASCULINO;25;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 500 A 999;Agricultura;44;975,46;NAO
MASCULINO;23;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;PB;NAO;DE 250 A 499;Agricultura;44;1035,0;NAO
FEMININO;30;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 5 A 9;Serviços;44;1281,17;SIM
MASCULINO;51;PRETA-PARDA;SUPERIOR_COMPLETO;SE;NAO;DE 20 A 49;Serviços;44;2348,0;NAO
MASCULINO;66;PRETA-PARDA;SUPERIOR_COMPLETO;PI;NAO;DE 100 A 249;Indústria;40;20090,89;SIM
MASCULINO;31;AMARELA-BRANCA;ANALFABETO-FUND_INCOMPLETO;PE;NAO;DE 500 A 999;Construçao civil;44;1193,05;NAO
MASCULINO;61;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;BA;NAO;DE 20 A 49;Agricultura;44;2697,93;SIM
MASCULINO;42;AMARELA-BRANCA;MEDIO COMPLETO;SE;NAO;DE 100 A 249;Serviços;44;1462,74;NAO
FEMININO;24;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 100 A 249;Comércio;44;1955,39;SIM
MASCULINO;20;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;PB;NAO;DE 20 A 49;Comércio;44;1678,54;SIM
FEMININO;22;AMARELA-BRANCA;MEDIO COMPLETO;PE;NAO;DE 50 A 99;Serviços;44;1858,0;SIM
FEMININO;39;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;DE 100 A 249;Serviços;44;8170,48;SIM
FEMININO;26;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Serviços;44;2456,23;SIM
MASCULINO;38;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;ATE 4;Serviços;44;2509,68;SIM
FEMININO;22;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Serviços;44;1002,89;NAO
MASCULINO;40;AMARELA-BRANCA;MEDIO COMPLETO;PE;NAO;DE 500 A 999;Comércio;44;2553,67;SIM
FEMININO;41;PRETA-PARDA;MEDIO COMPLETO;AL;NAO;ATE 4;Serviços;44;2090,46;SIM
FEMININO;58;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;DE 250 A 499;Serviços;17;3494,67;SIM
MASCULINO;20;AMARELA-BRANCA;MEDIO COMPLETO;PE;NAO;ATE 4;Comércio;44;1056,02;NAO
MASCULINO;44;PRETA-PARDA;MEDIO COMPLETO;SE;NAO;DE 500 A 999;Serviços;44;2740,08;SIM
MASCULINO;38;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 50 A 99;Serviços;44;1714,86;NAO
FEMININO;22;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 50 A 99;Comércio;44;1598,64;SIM
MASCULINO;21;PRETA-PARDA;MEDIO COMPLETO;SE;NAO;1000 OU MAIS;Serviços;44;1805,09;SIM
MASCULINO;17;SEM INFO;MEDIO COMPLETO;PB;NAO;DE 10 A 19;Comércio;32;1050,11;NAO
MASCULINO;27;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;ATE 4;Comércio;44;1401,44;NAO
MASCULINO;34;SEM INFO;MEDIO COMPLETO;BA;NAO;ATE 4;Indústria;44;1278,76;NAO
MASCULINO;34;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 50 A 99;Serviços;44;4122,71;SIM
MASCULINO;28;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;ATE 4;Comércio;44;1020,24;NAO
FEMININO;33;AMARELA-BRANCA;MEDIO COMPLETO;SE;NAO;DE 20 A 49;Comércio;44;1055,06;NAO
MASCULINO;35;AMARELA-BRANCA;ANALFABETO-FUND_INCOMPLETO;BA;NAO;DE 100 A 249;Agricultura;44;1548,31;NAO
FEMININO;20;AMARELA-BRANCA;MEDIO COMPLETO;PI;NAO;DE 100 A 249;Comércio;44;1093,71;NAO
FEMININO;25;PRETA-PARDA;SUPERIOR_COMPLETO;CE;NAO;DE 10 A 19;Comércio;44;5095,9;SIM
MASCULINO;27;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;1000 OU MAIS;Serviços;36;1008,75;NAO
FEMININO;33;PRETA-PARDA;SUPERIOR_COMPLETO;PE;NAO;ATE 4;Comércio;44;1631,75;SIM
FEMININO;25;SEM INFO;MEDIO COMPLETO;MA;NAO;ATE 4;Comércio;44;1148,7;NAO
