;func_sexo;func_idade;func_racacor;func_escolaridade;func_uf;func_deficiencia;empresa_porte;empresa_setor;contrato_horastrabalho;contrato_salario;turnover_apos_1_ano;Label;Score
4454;FEMININO;28;PRETA-PARDA;SUPERIOR_INCOMPLETO;PE;NAO;DE 100 A 249;Serviços;40;2099,44;NAO;SIM;0,7019
4455;MASCULINO;45;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;CE;NAO;DE 5 A 9;Serviços;44;891,54;NAO;NAO;0,8983
4456;MASCULINO;43;PRETA-PARDA;SUPERIOR_COMPLETO;PB;NAO;1000 OU MAIS;Serviços;36;1011,51;NAO;NAO;0,8779
4457;FEMININO;29;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;1000 OU MAIS;Serviços;44;938,16;NAO;NAO;0,8858
4458;MASCULINO;28;AMARELA-BRANCA;MEDIO COMPLETO;CE;NAO;DE 50 A 99;Serviços;36;2410,71;SIM;SIM;0,7015
4459;MASCULINO;34;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;1000 OU MAIS;Serviços;40;1058,83;NAO;NAO;0,8917
4460;MASCULINO;51;SEM INFO;FUND_COMPLETO-MEDIO_INCOMPLETO;CE;NAO;DE 100 A 249;Serviços;44;2411,85;NAO;SIM;0,6302
4461;MASCULINO;36;AMARELA-BRANCA;MEDIO COMPLETO;BA;NAO;ATE 4;Serviços;44;2069,01;SIM;SIM;0,6078
4462;MASCULINO;20;SEM INFO;MEDIO COMPLETO;CE;NAO;DE 250 A 499;Agricultura;0;568,93;NAO;NAO;0,8932
4463;FEMININO;40;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;ATE 4;Comércio;44;2489,15;SIM;SIM;0,6899
4464;FEMININO;37;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 250 A 499;Serviços;44;1301,81;NAO;NAO;0,8616
4465;FEMININO;23;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Indústria;44;1055,19;NAO;NAO;0,8927
4466;MASCULINO;26;PRETA-PARDA;MEDIO COMPLETO;PI;NAO;DE 5 A 9;Serviços;12;356,16;NAO;NAO;0,8885
4467;MASCULINO;35;AMARELA-BRANCA;FUND_COMPLETO-MEDIO_INCOMPLETO;PE;NAO;DE 20 A 49;Indústria;44;1229,35;NAO;NAO;0,8897
4468;MASCULINO;31;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;DE 250 A 499;Serviços;30;5210,19;SIM;SIM;0,6579
4469;MASCULINO;42;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 50 A 99;Serviços;44;910,84;NAO;NAO;0,8983
4470;MASCULINO;20;PRETA-PARDA;MEDIO COMPLETO;SE;NAO;DE 10 A 19;Serviços;44;1461,62;SIM;NAO;0,5199
4471;FEMININO;43;PRETA-PARDA;SUPERIOR_COMPLETO;MA;NAO;DE 20 A 49;Serviços;44;1199,23;SIM;NAO;0,8958
4472;MASCULINO;25;PRETA-PARDA;MEDIO COMPLETO;PI;NAO;1000 OU MAIS;Serviços;36;1001,61;SIM;NAO;0,8767
4473;MASCULINO;41;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 50 A 99;Indústria;44;2394,15;SIM;SIM;0,5539
4474;FEMININO;27;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;1000 OU MAIS;Construçao civil;44;2572,31;SIM;SIM;0,5172
4475;MASCULINO;26;PRETA-PARDA;MEDIO COMPLETO;CE;SIM;DE 500 A 999;Serviços;40;2501,15;SIM;SIM;0,7154
4476;MASCULINO;25;AMARELA-BRANCA;MEDIO COMPLETO;PE;NAO;ATE 4;Serviços;44;1020,85;NAO;NAO;0,8971
4477;MASCULINO;30;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Serviços;44;1009,47;NAO;NAO;0,8997
4478;MASCULINO;39;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;PE;NAO;DE 50 A 99;Indústria;44;1107,04;NAO;NAO;0,8982
4479;FEMININO;22;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;AL;NAO;DE 10 A 19;Comércio;44;1020,0;NAO;NAO;0,8945
4480;MASCULINO;49;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 5 A 9;Indústria;44;994,8;NAO;NAO;0,8984
4481;MASCULINO;66;AMARELA-BRANCA;MEDIO COMPLETO;AL;NAO;DE 10 A 19;Serviços;44;7233,89;SIM;SIM;0,7594
4482;FEMININO;28;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;DE 5 A 9;Serviços;44;1800,0;NAO;SIM;0,568
4483;MASCULINO;61;AMARELA-BRANCA;MEDIO COMPLETO;SE;NAO;DE 250 A 499;Serviços;12;826,58;SIM;NAO;0,6586
4484;FEMININO;42;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;ATE 4;Serviços;44;1559,84;SIM;SIM;0,6968
4485;FEMININO;31;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Serviços;44;1023,97;NAO;NAO;0,8944
4486;MASCULINO;45;PRETA-PARDA;MEDIO COMPLETO;PB;NAO;DE 100 A 249;Comércio;0;1900,0;NAO;SIM;0,695
4487;MASCULINO;24;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 10 A 19;Comércio;44;1229,07;NAO;NAO;0,8893
4488;MASCULINO;61;AMARELA-BRANCA;ANALFABETO-FUND_INCOMPLETO;PE;NAO;1000 OU MAIS;Serviços;44;2947,42;SIM;SIM;0,7801
4489;MASCULINO;59;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;SE;NAO;DE 20 A 49;Indústria;40;5988,93;SIM;SIM;0,7508
4490;MASCULINO;28;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;PE;NAO;DE 10 A 19;Construçao civil;44;1199,17;NAO;NAO;0,9037
4491;FEMININO;25;SEM INFO;MEDIO COMPLETO;CE;NAO;DE 5 A 9;Serviços;44;714,16;NAO;NAO;0,9155
4492;FEMININO;25;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;1000 OU MAIS;Serviços;44;1785,16;SIM;SIM;0,7736
4493;MASCULINO;22;PRETA-PARDA;MEDIO COMPLETO;PI;NAO;DE 100 A 249;Serviços;20;608,62;NAO;NAO;0,8824
4494;MASCULINO;40;PRETA-PARDA;SUPERIOR_COMPLETO;PE;NAO;DE 50 A 99;Comércio;44;1175,48;NAO;NAO;0,8973
4495;MASCULINO;43;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 50 A 99;Comércio;44;1983,47;SIM;SIM;0,5444
4496;MASCULINO;29;PRETA-PARDA;MEDIO COMPLETO;PI;NAO;DE 10 A 19;Serviços;44;1580,97;NAO;SIM;0,6676
4497;FEMININO;32;AMARELA-BRANCA;SUPERIOR_COMPLETO;BA;NAO;1000 OU MAIS;Serviços;36;3584,75;SIM;SIM;0,6926
4498;MASCULINO;25;PRETA-PARDA;SUPERIOR_COMPLETO;CE;NAO;ATE 4;Serviços;44;2550,0;NAO;SIM;0,557
4499;FEMININO;29;SEM INFO;SUPERIOR_COMPLETO;BA;NAO;1000 OU MAIS;Serviços;36;919,36;NAO;NAO;0,8736
4500;FEMININO;38;SEM INFO;SUPERIOR_COMPLETO;BA;NAO;DE 10 A 19;Comércio;44;1133,59;NAO;NAO;0,8955
4501;FEMININO;38;PRETA-PARDA;MEDIO COMPLETO;CE;SIM;1000 OU MAIS;Indústria;44;832,85;NAO;NAO;0,8867
4502;MASCULINO;32;AMARELA-BRANCA;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Comércio;44;1479,97;NAO;SIM;0,5572
4503;MASCULINO;25;AMARELA-BRANCA;MEDIO COMPLETO;MA;NAO;ATE 4;Serviços;44;1229,13;NAO;NAO;0,8901
4504;MASCULINO;33;AMARELA-BRANCA;MEDIO COMPLETO;MA;NAO;DE 50 A 99;Serviços;44;1111,17;NAO;NAO;0,8995
4505;MASCULINO;41;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;ATE 4;Comércio;44;1274,32;NAO;NAO;0,8931
4506;MASCULINO;33;PRETA-PARDA;SUPERIOR_COMPLETO;AL;NAO;DE 250 A 499;Indústria;44;2000,62;NAO;SIM;0,5832
4507;MASCULINO;36;AMARELA-BRANCA;MEDIO COMPLETO;SE;NAO;DE 100 A 249;Construçao civil;44;1531,86;NAO;NAO;0,6533
4508;MASCULINO;26;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;DE 5 A 9;Comércio;44;1003,99;NAO;NAO;0,8979
4509;MASCULINO;34;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;CE;NAO;DE 100 A 249;Comércio;44;1863,03;SIM;SIM;0,6481
4510;FEMININO;32;AMARELA-BRANCA;SUPERIOR_COMPLETO;CE;NAO;DE 50 A 99;Serviços;6;941,58;NAO;NAO;0,7667
4511;MASCULINO;27;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 5 A 9;Indústria;44;1617,93;SIM;SIM;0,6478
4512;FEMININO;60;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;1000 OU MAIS;Serviços;44;1500,31;SIM;SIM;0,7919
4513;FEMININO;32;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 10 A 19;Serviços;44;1441,47;NAO;NAO;0,5175
4514;MASCULINO;25;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 50 A 99;Comércio;44;1434,88;NAO;NAO;0,5787
4515;MASCULINO;37;AMARELA-BRANCA;MEDIO COMPLETO;PE;NAO;DE 5 A 9;Serviços;44;1066,12;NAO;NAO;0,8983
4516;MASCULINO;33;AMARELA-BRANCA;MEDIO COMPLETO;BA;NAO;ATE 4;Indústria;44;3282,23;SIM;SIM;0,6157
4517;FEMININO;19;PRETA-PARDA;SUPERIOR_INCOMPLETO;AL;NAO;DE 50 A 99;Comércio;44;1003,49;NAO;NAO;0,8948
4518;MASCULINO;74;SEM INFO;SUPERIOR_COMPLETO;PE;NAO;DE 250 A 499;Serviços;40;25576,0;SIM;SIM;0,743
4519;MASCULINO;19;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 5 A 9;Comércio;44;998,0;NAO;NAO;0,8976
4520;MASCULINO;39;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;SE;NAO;DE 5 A 9;Comércio;44;2088,04;SIM;SIM;0,6178
4521;FEMININO;60;PRETA-PARDA;MEDIO COMPLETO;PI;NAO;DE 10 A 19;Serviços;44;1974,34;SIM;SIM;0,7629
4522;FEMININO;36;SEM INFO;SUPERIOR_COMPLETO;PE;NAO;DE 20 A 49;Serviços;44;1231,58;NAO;NAO;0,8856
4523;MASCULINO;21;PRETA-PARDA;SUPERIOR_INCOMPLETO;PB;NAO;DE 100 A 249;Comércio;44;1142,76;NAO;NAO;0,8961
4524;MASCULINO;21;AMARELA-BRANCA;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Indústria;24;510,75;NAO;NAO;0,8966
4525;MASCULINO;46;AMARELA-BRANCA;MEDIO COMPLETO;PE;NAO;DE 20 A 49;Comércio;44;1345,5;NAO;NAO;0,864
4526;FEMININO;35;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;BA;NAO;DE 10 A 19;Comércio;44;1029,0;NAO;NAO;0,8981
4527;FEMININO;21;SEM INFO;MEDIO COMPLETO;BA;NAO;ATE 4;Comércio;44;1500,08;NAO;SIM;0,6957
4528;FEMININO;41;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;PE;NAO;DE 5 A 9;Serviços;44;1511,57;SIM;SIM;0,6903
4529;MASCULINO;46;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;BA;NAO;DE 5 A 9;Construçao civil;44;1672,46;NAO;NAO;0,7158
4530;FEMININO;29;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;DE 250 A 499;Serviços;22;1800,0;NAO;SIM;0,7676
4531;MASCULINO;24;SEM INFO;MEDIO COMPLETO;PE;NAO;DE 5 A 9;Comércio;44;1519,55;SIM;SIM;0,667
4532;MASCULINO;33;PRETA-PARDA;MEDIO COMPLETO;PB;NAO;DE 5 A 9;Serviços;44;1686,23;SIM;SIM;0,6804
4533;MASCULINO;29;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 10 A 19;Serviços;44;1481,21;NAO;SIM;0,5865
4534;MASCULINO;20;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;PI;NAO;DE 10 A 19;Agricultura;44;1300,0;NAO;NAO;0,8842
4535;MASCULINO;38;AMARELA-BRANCA;MEDIO COMPLETO;PI;NAO;DE 10 A 19;Serviços;44;1140,02;NAO;NAO;0,8981
4536;FEMININO;26;PRETA-PARDA;MEDIO COMPLETO;SE;NAO;DE 50 A 99;Comércio;0;1711,33;NAO;SIM;0,7508
4537;MASCULINO;34;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 100 A 249;Serviços;44;1173,48;NAO;NAO;0,8993
4538;FEMININO;36;PRETA-PARDA;SUPERIOR_COMPLETO;MA;NAO;DE 100 A 249;Serviços;20;2845,23;SIM;SIM;0,6615
4539;FEMININO;35;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 5 A 9;Comércio;44;1028,57;NAO;NAO;0,8958
4540;FEMININO;29;PRETA-PARDA;SUPERIOR_COMPLETO;BA;SIM;DE 20 A 49;Serviços;42;1735,22;SIM;SIM;0,5574
4541;FEMININO;21;PRETA-PARDA;MEDIO COMPLETO;PI;NAO;1000 OU MAIS;Serviços;36;717,08;NAO;NAO;0,8974
4542;MASCULINO;27;PRETA-PARDA;MEDIO COMPLETO;SE;NAO;DE 50 A 99;Comércio;44;1561,5;SIM;SIM;0,6678
4543;MASCULINO;33;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 100 A 249;Indústria;44;1207,36;NAO;NAO;0,8972
4544;MASCULINO;34;AMARELA-BRANCA;FUND_COMPLETO-MEDIO_INCOMPLETO;CE;NAO;1000 OU MAIS;Serviços;42;2953,76;SIM;SIM;0,7223
4545;MASCULINO;36;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 50 A 99;Construçao civil;44;495,47;NAO;NAO;0,9224
4546;MASCULINO;27;AMARELA-BRANCA;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Comércio;44;998,0;NAO;NAO;0,8993
4547;FEMININO;41;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;ATE 4;Serviços;44;1454,61;NAO;NAO;0,5202
4548;FEMININO;38;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Serviços;44;848,29;NAO;NAO;0,8949
4549;MASCULINO;47;SEM INFO;MEDIO COMPLETO;RN;NAO;DE 20 A 49;Construçao civil;44;1510,49;NAO;NAO;0,6909
4550;MASCULINO;21;SEM INFO;MEDIO COMPLETO;RN;NAO;DE 50 A 99;Serviços;22;518,85;NAO;NAO;0,888
4551;MASCULINO;30;SEM INFO;SUPERIOR_COMPLETO;PE;NAO;DE 50 A 99;Serviços;44;3013,07;SIM;SIM;0,576
4552;MASCULINO;30;PRETA-PARDA;SUPERIOR_COMPLETO;CE;NAO;DE 20 A 49;Serviços;22;897,49;NAO;NAO;0,7941
4553;FEMININO;31;PRETA-PARDA;SUPERIOR_COMPLETO;AL;NAO;DE 5 A 9;Serviços;44;1500,0;NAO;NAO;0,5206
4554;FEMININO;22;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 50 A 99;Comércio;44;1187,83;NAO;NAO;0,8942
4555;MASCULINO;32;INDIGENA;FUND_COMPLETO-MEDIO_INCOMPLETO;BA;NAO;DE 50 A 99;Indústria;36;2258,7;NAO;SIM;0,6494
4556;FEMININO;20;AMARELA-BRANCA;MEDIO COMPLETO;PE;NAO;DE 20 A 49;Serviços;44;1665,67;SIM;SIM;0,7151
4557;MASCULINO;49;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 500 A 999;Agricultura;44;1800,92;NAO;SIM;0,5692
4558;MASCULINO;35;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;ATE 4;Serviços;44;2204,62;NAO;SIM;0,6471
4559;FEMININO;35;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 20 A 49;Serviços;44;1138,62;NAO;NAO;0,8967
4560;FEMININO;22;PRETA-PARDA;MEDIO COMPLETO;PI;NAO;1000 OU MAIS;Serviços;36;892,55;NAO;NAO;0,8663
4561;FEMININO;27;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 5 A 9;Comércio;36;1025,57;NAO;NAO;0,8803
4562;MASCULINO;34;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 20 A 49;Construçao civil;44;1752,84;NAO;NAO;0,6855
4563;FEMININO;32;SEM INFO;MEDIO COMPLETO;RN;NAO;DE 20 A 49;Comércio;44;1561,39;SIM;SIM;0,6854
4564;FEMININO;19;PRETA-PARDA;MEDIO COMPLETO;PI;NAO;1000 OU MAIS;Serviços;36;908,63;NAO;NAO;0,8665
4565;FEMININO;25;PRETA-PARDA;SUPERIOR_COMPLETO;CE;NAO;DE 500 A 999;Serviços;44;1621,95;SIM;SIM;0,6173
4566;MASCULINO;24;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 100 A 249;Comércio;44;1009,47;NAO;NAO;0,8972
4567;MASCULINO;34;PRETA-PARDA;SUPERIOR_INCOMPLETO;PE;NAO;1000 OU MAIS;Serviços;44;3352,56;SIM;SIM;0,6901
4568;MASCULINO;25;SEM INFO;ANALFABETO-FUND_INCOMPLETO;BA;NAO;DE 100 A 249;Serviços;44;1200,74;NAO;NAO;0,898
4569;FEMININO;43;AMARELA-BRANCA;MEDIO COMPLETO;CE;NAO;DE 5 A 9;Serviços;44;1570,26;SIM;SIM;0,6997
4570;MASCULINO;25;SEM INFO;MEDIO COMPLETO;RN;NAO;DE 100 A 249;Agricultura;44;943,44;NAO;NAO;0,8976
4571;MASCULINO;48;PRETA-PARDA;MEDIO COMPLETO;PB;NAO;DE 5 A 9;Construçao civil;44;885,37;NAO;NAO;0,9037
4572;FEMININO;36;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;DE 5 A 9;Comércio;44;1013,0;NAO;NAO;0,8956
4573;MASCULINO;29;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;CE;NAO;DE 500 A 999;Indústria;44;1776,55;SIM;SIM;0,7006
4574;MASCULINO;39;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 250 A 499;Serviços;39;2317,17;SIM;SIM;0,6211
4575;FEMININO;19;SEM INFO;MEDIO COMPLETO;SE;NAO;DE 10 A 19;Serviços;44;998,02;NAO;NAO;0,8951
4576;MASCULINO;20;SEM INFO;MEDIO COMPLETO;CE;NAO;DE 10 A 19;Comércio;44;1253,96;NAO;NAO;0,8891
4577;MASCULINO;38;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Comércio;44;998,0;NAO;NAO;0,9008
4578;MASCULINO;24;PRETA-PARDA;SUPERIOR_INCOMPLETO;BA;NAO;DE 10 A 19;Comércio;44;1018,18;NAO;NAO;0,8994
4579;MASCULINO;39;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;BA;NAO;ATE 4;Comércio;44;1261,77;NAO;NAO;0,8934
4580;FEMININO;20;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 10 A 19;Comércio;44;1685,36;SIM;SIM;0,7164
4581;MASCULINO;32;PRETA-PARDA;SUPERIOR_COMPLETO;MA;NAO;DE 50 A 99;Serviços;20;2588,8;NAO;SIM;0,608
4582;FEMININO;37;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;1000 OU MAIS;Serviços;38;1319,2;NAO;NAO;0,6425
4583;MASCULINO;56;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Serviços;44;1583,61;SIM;SIM;0,6929
4584;MASCULINO;21;PRETA-PARDA;MEDIO COMPLETO;PB;NAO;DE 5 A 9;Comércio;44;1608,29;SIM;SIM;0,6864
4585;MASCULINO;26;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 50 A 99;Comércio;44;1815,16;SIM;SIM;0,6745
4586;MASCULINO;26;SEM INFO;SUPERIOR_INCOMPLETO;RN;NAO;DE 20 A 49;Indústria;44;1430,36;NAO;NAO;0,5745
4587;MASCULINO;59;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 250 A 499;Serviços;44;6295,91;SIM;SIM;0,73
4588;MASCULINO;26;AMARELA-BRANCA;SUPERIOR_COMPLETO;PE;NAO;DE 20 A 49;Comércio;44;2310,46;NAO;SIM;0,5751
4589;MASCULINO;21;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;BA;NAO;DE 20 A 49;Agricultura;44;400,0;NAO;NAO;0,9179
4590;MASCULINO;26;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;DE 10 A 19;Serviços;6;414,51;NAO;NAO;0,887
4591;MASCULINO;31;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;ATE 4;Comércio;44;4086,6;NAO;SIM;0,5553
4592;MASCULINO;23;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Comércio;44;1510,62;NAO;SIM;0,6228
4593;FEMININO;30;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;BA;NAO;DE 20 A 49;Agricultura;44;568,3;NAO;NAO;0,9166
4594;MASCULINO;21;AMARELA-BRANCA;MEDIO COMPLETO;PE;NAO;DE 20 A 49;Serviços;44;873,38;NAO;NAO;0,8962
4595;MASCULINO;37;SEM INFO;MEDIO COMPLETO;MA;NAO;DE 10 A 19;Agricultura;44;2693,09;SIM;SIM;0,5181
4596;MASCULINO;35;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 20 A 49;Comércio;44;1529,06;NAO;SIM;0,5707
4597;FEMININO;39;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;BA;NAO;DE 50 A 99;Agricultura;44;1996,31;NAO;SIM;0,6457
4598;MASCULINO;24;PRETA-PARDA;SUPERIOR_COMPLETO;PB;NAO;ATE 4;Serviços;44;1069,09;NAO;NAO;0,893
4599;MASCULINO;19;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;DE 50 A 99;Comércio;44;1555,75;SIM;SIM;0,6641
4600;FEMININO;45;SEM INFO;MEDIO COMPLETO;PE;NAO;DE 5 A 9;Comércio;44;1090,0;NAO;NAO;0,8965
4601;MASCULINO;41;AMARELA-BRANCA;MEDIO COMPLETO;AL;NAO;DE 50 A 99;Serviços;44;1500,0;NAO;NAO;0,5198
4602;FEMININO;27;PRETA-PARDA;SUPERIOR_COMPLETO;CE;NAO;DE 50 A 99;Serviços;8;558,14;NAO;NAO;0,8806
4603;FEMININO;27;PRETA-PARDA;SUPERIOR_INCOMPLETO;CE;NAO;DE 250 A 499;Comércio;44;1352,84;NAO;NAO;0,843
4604;MASCULINO;19;PRETA-PARDA;MEDIO COMPLETO;PI;NAO;1000 OU MAIS;Serviços;30;745,71;NAO;NAO;0,9023
4605;MASCULINO;22;SEM INFO;MEDIO COMPLETO;CE;NAO;DE 50 A 99;Indústria;44;1459,48;SIM;NAO;0,5134
4606;MASCULINO;21;AMARELA-BRANCA;MEDIO COMPLETO;AL;NAO;DE 50 A 99;Serviços;44;1281,96;NAO;NAO;0,8855
4607;MASCULINO;38;SEM INFO;MEDIO COMPLETO;CE;NAO;DE 250 A 499;Agricultura;44;4506,68;SIM;SIM;0,6483
4608;MASCULINO;30;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;ATE 4;Comércio;44;1341,02;NAO;NAO;0,8595
4609;FEMININO;31;PRETA-PARDA;SUPERIOR_INCOMPLETO;BA;NAO;ATE 4;Serviços;44;989,26;NAO;NAO;0,8969
4610;MASCULINO;19;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Indústria;43;1022,6;NAO;NAO;0,897
4611;FEMININO;37;SEM INFO;SUPERIOR_COMPLETO;CE;NAO;DE 250 A 499;Serviços;44;2437,39;NAO;SIM;0,5785
4612;MASCULINO;29;SEM INFO;MEDIO COMPLETO;PI;NAO;ATE 4;Comércio;44;1348,39;NAO;NAO;0,859
4613;FEMININO;22;AMARELA-BRANCA;MEDIO COMPLETO;BA;NAO;DE 5 A 9;Serviços;30;931,1;NAO;NAO;0,8653
4614;MASCULINO;25;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 50 A 99;Indústria;44;1563,98;SIM;SIM;0,6786
4615;MASCULINO;52;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 20 A 49;Indústria;44;3525,63;SIM;SIM;0,653
4616;MASCULINO;22;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Agricultura;44;3541,05;NAO;SIM;0,5846
4617;MASCULINO;32;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 50 A 99;Serviços;44;1702,07;SIM;SIM;0,6584
4618;FEMININO;31;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;DE 50 A 99;Comércio;44;1495,99;SIM;NAO;0,54
4619;MASCULINO;21;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;MA;NAO;DE 20 A 49;Construçao civil;44;1337,1;NAO;NAO;0,864
4620;FEMININO;24;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;1000 OU MAIS;Serviços;36;1465,75;SIM;SIM;0,7643
4621;MASCULINO;23;PRETA-PARDA;MEDIO COMPLETO;PB;NAO;DE 20 A 49;Comércio;44;2065,03;SIM;SIM;0,6831
4622;MASCULINO;24;PRETA-PARDA;MEDIO COMPLETO;AL;NAO;DE 20 A 49;Serviços;44;1161,81;NAO;NAO;0,8972
4623;FEMININO;25;SEM INFO;MEDIO COMPLETO;RN;NAO;DE 5 A 9;Comércio;36;1730,94;SIM;SIM;0,7257
4624;MASCULINO;25;PRETA-PARDA;MEDIO COMPLETO;PI;NAO;DE 50 A 99;Comércio;44;1447,23;SIM;NAO;0,5512
4625;FEMININO;36;PRETA-PARDA;SUPERIOR_COMPLETO;PE;NAO;DE 20 A 49;Serviços;22;1575,0;NAO;SIM;0,6711
4626;FEMININO;21;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Comércio;44;1128,2;NAO;NAO;0,8953
4627;MASCULINO;24;PRETA-PARDA;MEDIO COMPLETO;PI;NAO;DE 10 A 19;Serviços;44;1243,93;NAO;NAO;0,887
4628;MASCULINO;37;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;BA;NAO;1000 OU MAIS;Serviços;42;2375,77;SIM;SIM;0,6567
4629;FEMININO;25;PRETA-PARDA;MEDIO COMPLETO;PI;NAO;1000 OU MAIS;Serviços;36;1346,52;SIM;NAO;0,5459
4630;MASCULINO;18;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;ATE 4;Comércio;44;997,99;NAO;NAO;0,8976
4631;MASCULINO;26;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 20 A 49;Serviços;44;1016,66;NAO;NAO;0,8972
4632;FEMININO;26;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 50 A 99;Comércio;44;1589,34;SIM;SIM;0,7177
4633;FEMININO;30;PRETA-PARDA;MEDIO COMPLETO;AL;SIM;1000 OU MAIS;Serviços;36;1381,36;SIM;SIM;0,5329
4634;FEMININO;30;PRETA-PARDA;SUPERIOR_COMPLETO;AL;NAO;DE 20 A 49;Serviços;44;1150,0;NAO;NAO;0,8916
4635;FEMININO;25;PRETA-PARDA;SUPERIOR_COMPLETO;RN;NAO;DE 5 A 9;Serviços;24;2657,69;SIM;SIM;0,6143
