func_sexo;func_idade;func_racacor;func_escolaridade;func_uf;func_deficiencia;empresa_porte;empresa_setor;contrato_horastrabalho;contrato_salario;turnover_apos_1_ano
MASCULINO;28;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;CE;NAO;DE 50 A 99;Construçao civil;44;1712,07;NAO
MASCULINO;26;SEM INFO;MEDIO COMPLETO;PE;NAO;DE 5 A 9;Comércio;44;1150,0;NAO
MASCULINO;40;SEM INFO;SUPERIOR_COMPLETO;BA;NAO;DE 100 A 249;Serviços;8;2860,83;SIM
MASCULINO;24;PRETA-PARDA;SUPERIOR_INCOMPLETO;CE;NAO;DE 50 A 99;Comércio;44;1312,81;NAO
MASCULINO;40;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;ATE 4;Comércio;44;1293,11;NAO
FEMININO;27;SEM INFO;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Serviços;24;544,36;NAO
FEMININO;37;AMARELA-BRANCA;MEDIO COMPLETO;PE;NAO;DE 10 A 19;Comércio;44;1277,11;NAO
MASCULINO;31;PRETA-PARDA;SUPERIOR_INCOMPLETO;PE;NAO;DE 250 A 499;Serviços;44;2706,6;NAO
MASCULINO;29;AMARELA-BRANCA;MEDIO COMPLETO;PB;NAO;DE 250 A 499;Agricultura;44;1068,19;NAO
MASCULINO;23;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;BA;NAO;ATE 4;Agricultura;44;998,0;NAO
MASCULINO;29;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;AL;NAO;ATE 4;Construçao civil;44;1150,94;NAO
MASCULINO;41;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 100 A 249;Serviços;44;1444,44;NAO
FEMININO;24;PRETA-PARDA;SUPERIOR_INCOMPLETO;PE;NAO;DE 10 A 19;Serviços;26;1450,11;SIM
MASCULINO;20;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 5 A 9;Indústria;44;1116,83;NAO
MASCULINO;34;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;PE;NAO;DE 100 A 249;Construçao civil;44;1359,2;NAO
MASCULINO;30;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Serviços;44;1888,03;SIM
MASCULINO;51;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;PB;NAO;DE 50 A 99;Serviços;44;864,92;NAO
MASCULINO;20;SEM INFO;MEDIO COMPLETO;SE;NAO;DE 20 A 49;Serviços;44;1142,01;NAO
FEMININO;20;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 250 A 499;Serviços;36;1564,55;SIM
FEMININO;21;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;ATE 4;Comércio;44;1059,8;NAO
MASCULINO;52;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;AL;NAO;DE 10 A 19;Construçao civil;40;1316,65;NAO
MASCULINO;42;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 100 A 249;Serviços;44;4321,04;NAO
MASCULINO;23;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;CE;NAO;1000 OU MAIS;Serviços;44;1505,57;SIM
MASCULINO;43;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 100 A 249;Serviços;44;2102,5;NAO
MASCULINO;37;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 100 A 249;Indústria;44;1829,05;SIM
FEMININO;62;AMARELA-BRANCA;SUPERIOR_COMPLETO;PE;NAO;DE 10 A 19;Serviços;20;16536,41;SIM
FEMININO;27;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Comércio;44;943,1;NAO
MASCULINO;37;PRETA-PARDA;SUPERIOR_COMPLETO;MA;NAO;DE 5 A 9;Comércio;44;2058,78;NAO
MASCULINO;31;AMARELA-BRANCA;MEDIO COMPLETO;AL;NAO;DE 10 A 19;Comércio;44;1133,01;NAO
MASCULINO;36;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;1000 OU MAIS;Serviços;44;2652,0;NAO
MASCULINO;31;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Comércio;44;1296,26;NAO
MASCULINO;44;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Serviços;44;1506,78;SIM
FEMININO;40;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;1000 OU MAIS;Serviços;44;1242,15;NAO
FEMININO;24;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 10 A 19;Serviços;44;1079,82;NAO
MASCULINO;21;PRETA-PARDA;MEDIO COMPLETO;PI;NAO;1000 OU MAIS;Serviços;36;821,54;NAO
FEMININO;29;SEM INFO;SUPERIOR_COMPLETO;PE;NAO;DE 50 A 99;Serviços;44;3208,28;SIM
MASCULINO;64;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;PE;NAO;DE 20 A 49;Serviços;44;6842,53;SIM
MASCULINO;40;SEM INFO;MEDIO COMPLETO;BA;NAO;ATE 4;Comércio;44;1057,12;NAO
FEMININO;25;SEM INFO;MEDIO COMPLETO;BA;NAO;ATE 4;Serviços;44;500,58;NAO
MASCULINO;65;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;PE;NAO;DE 100 A 249;Construçao civil;44;2015,63;SIM
FEMININO;37;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Serviços;44;1084,57;NAO
FEMININO;41;PRETA-PARDA;MEDIO COMPLETO;AL;NAO;ATE 4;Comércio;44;1504,5;SIM
FEMININO;40;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;BA;NAO;DE 5 A 9;Serviços;44;1514,41;SIM
MASCULINO;28;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;BA;NAO;DE 10 A 19;Serviços;44;1097,4;NAO
FEMININO;30;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;ATE 4;Comércio;44;1192,73;NAO
FEMININO;38;PRETA-PARDA;SUPERIOR_COMPLETO;CE;NAO;DE 20 A 49;Serviços;11;1328,43;SIM
MASCULINO;21;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;BA;NAO;DE 5 A 9;Comércio;44;1830,67;SIM
MASCULINO;30;AMARELA-BRANCA;MEDIO COMPLETO;MA;NAO;DE 20 A 49;Serviços;44;1041,77;NAO
FEMININO;21;PRETA-PARDA;SUPERIOR_INCOMPLETO;PE;NAO;DE 20 A 49;Serviços;24;449,0;NAO
MASCULINO;30;SEM INFO;MEDIO COMPLETO;CE;NAO;DE 5 A 9;Comércio;44;1259,44;NAO
MASCULINO;30;PRETA-PARDA;MEDIO COMPLETO;AL;NAO;DE 20 A 49;Serviços;44;1030,94;NAO
MASCULINO;26;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;ATE 4;Serviços;44;1320,45;NAO
MASCULINO;33;PRETA-PARDA;SUPERIOR_COMPLETO;CE;NAO;DE 20 A 49;Serviços;44;1303,92;NAO
FEMININO;24;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 100 A 249;Comércio;44;1596,55;SIM
MASCULINO;49;AMARELA-BRANCA;FUND_COMPLETO-MEDIO_INCOMPLETO;PE;NAO;DE 20 A 49;Construçao civil;44;1106,6;NAO
MASCULINO;20;SEM INFO;MEDIO COMPLETO;CE;NAO;DE 5 A 9;Serviços;44;997,99;NAO
FEMININO;40;PRETA-PARDA;MEDIO COMPLETO;PI;NAO;DE 20 A 49;Serviços;36;1613,3;SIM
FEMININO;20;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Serviços;44;1065,73;NAO
MASCULINO;20;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 100 A 249;Comércio;44;1404,33;NAO
FEMININO;27;PRETA-PARDA;MEDIO COMPLETO;SE;NAO;1000 OU MAIS;Serviços;44;1654,73;SIM
MASCULINO;29;PRETA-PARDA;MEDIO COMPLETO;SE;NAO;DE 5 A 9;Serviços;44;2749,79;SIM
FEMININO;28;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Serviços;44;2003,61;NAO
MASCULINO;36;SEM INFO;MEDIO COMPLETO;AL;NAO;DE 100 A 249;Agricultura;44;998,0;NAO
FEMININO;23;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Comércio;44;1049,35;NAO
MASCULINO;34;AMARELA-BRANCA;SUPERIOR_INCOMPLETO;CE;NAO;DE 100 A 249;Serviços;40;5694,64;NAO
FEMININO;25;SEM INFO;MEDIO COMPLETO;PE;NAO;DE 50 A 99;Comércio;44;1295,85;NAO
MASCULINO;34;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 50 A 99;Serviços;44;1162,7;NAO
FEMININO;33;PRETA-PARDA;SUPERIOR_COMPLETO;AL;NAO;1000 OU MAIS;Serviços;40;5650,57;SIM
MASCULINO;34;SEM INFO;MEDIO COMPLETO;MA;NAO;DE 20 A 49;Comércio;44;991,85;NAO
FEMININO;42;SEM INFO;SUPERIOR_COMPLETO;AL;NAO;DE 10 A 19;Comércio;44;7072,23;NAO
MASCULINO;34;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;CE;NAO;DE 20 A 49;Serviços;44;1018,0;NAO
MASCULINO;25;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;RN;NAO;DE 5 A 9;Serviços;44;1662,3;NAO
MASCULINO;49;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;1000 OU MAIS;Indústria;44;2542,01;SIM
MASCULINO;30;SEM INFO;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Construçao civil;44;1064,87;NAO
MASCULINO;34;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;CE;NAO;DE 50 A 99;Construçao civil;44;1009,08;NAO
FEMININO;26;PRETA-PARDA;SUPERIOR_INCOMPLETO;BA;NAO;ATE 4;Comércio;44;1160,0;NAO
MASCULINO;38;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;BA;NAO;DE 10 A 19;Agricultura;44;3485,22;NAO
FEMININO;35;PRETA-PARDA;MEDIO COMPLETO;SE;NAO;DE 250 A 499;Serviços;27;1078,82;NAO
MASCULINO;24;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;1000 OU MAIS;Serviços;0;998,0;NAO
FEMININO;20;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;ATE 4;Serviços;44;1000,0;NAO
MASCULINO;42;PRETA-PARDA;MEDIO COMPLETO;AL;NAO;DE 100 A 249;Serviços;20;3747,89;SIM
MASCULINO;28;AMARELA-BRANCA;MEDIO COMPLETO;CE;NAO;DE 250 A 499;Construçao civil;44;2308,61;SIM
FEMININO;26;SEM INFO;MEDIO COMPLETO;MA;NAO;DE 5 A 9;Comércio;44;998,0;NAO
MASCULINO;37;PRETA-PARDA;SUPERIOR_INCOMPLETO;PE;NAO;DE 50 A 99;Comércio;44;2754,37;NAO
FEMININO;28;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 50 A 99;Serviços;44;1309,27;NAO
MASCULINO;24;PRETA-PARDA;MEDIO COMPLETO;SE;NAO;DE 100 A 249;Comércio;44;1249,7;NAO
FEMININO;27;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 500 A 999;Serviços;37;1668,02;NAO
MASCULINO;62;AMARELA-BRANCA;SUPERIOR_COMPLETO;BA;NAO;ATE 4;Comércio;20;3020,56;SIM
FEMININO;48;PRETA-PARDA;MEDIO COMPLETO;SE;NAO;DE 100 A 249;Indústria;36;1259,95;NAO
MASCULINO;43;SEM INFO;MEDIO COMPLETO;BA;NAO;ATE 4;Serviços;44;2357,6;NAO
MASCULINO;39;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;1000 OU MAIS;Serviços;44;1040,46;NAO
FEMININO;39;AMARELA-BRANCA;MEDIO COMPLETO;CE;NAO;DE 10 A 19;Comércio;38;1762,35;NAO
MASCULINO;23;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;ATE 4;Comércio;44;1529,94;SIM
MASCULINO;22;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Comércio;44;1751,18;SIM
MASCULINO;43;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;1000 OU MAIS;Serviços;44;2251,65;SIM
FEMININO;37;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;BA;NAO;DE 20 A 49;Comércio;44;1086,42;NAO
MASCULINO;25;AMARELA-BRANCA;MEDIO COMPLETO;PB;NAO;DE 20 A 49;Comércio;0;1640,49;SIM
FEMININO;39;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 250 A 499;Serviços;44;1172,03;NAO
MASCULINO;28;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;ATE 4;Agricultura;44;1170,99;NAO
MASCULINO;26;AMARELA-BRANCA;FUND_COMPLETO-MEDIO_INCOMPLETO;MA;NAO;DE 20 A 49;Serviços;44;1936,78;SIM
FEMININO;32;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;DE 250 A 499;Serviços;44;1649,19;NAO
MASCULINO;42;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;1000 OU MAIS;Indústria;44;8127,86;NAO
MASCULINO;21;AMARELA-BRANCA;FUND_COMPLETO-MEDIO_INCOMPLETO;BA;NAO;ATE 4;Indústria;44;1197,6;NAO
MASCULINO;49;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 100 A 249;Serviços;44;1842,58;SIM
MASCULINO;22;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;ATE 4;Serviços;44;1524,97;SIM
MASCULINO;28;PRETA-PARDA;SUPERIOR_COMPLETO;CE;NAO;DE 50 A 99;Serviços;24;2622,77;SIM
MASCULINO;19;PRETA-PARDA;MEDIO COMPLETO;PI;NAO;1000 OU MAIS;Serviços;44;1056,87;NAO
MASCULINO;35;AMARELA-BRANCA;SUPERIOR_COMPLETO;BA;NAO;DE 10 A 19;Serviços;40;6569,21;NAO
FEMININO;25;PRETA-PARDA;MEDIO COMPLETO;AL;NAO;DE 5 A 9;Serviços;36;997,99;NAO
FEMININO;47;PRETA-PARDA;SUPERIOR_COMPLETO;SE;NAO;1000 OU MAIS;Serviços;0;2781,46;SIM
FEMININO;23;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;DE 100 A 249;Serviços;44;1494,22;SIM
FEMININO;30;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;DE 100 A 249;Serviços;44;1637,78;NAO
MASCULINO;19;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;1000 OU MAIS;Serviços;36;1048,64;NAO
FEMININO;30;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 50 A 99;Serviços;44;1730,08;SIM
FEMININO;32;SEM INFO;MEDIO COMPLETO;RN;NAO;DE 5 A 9;Serviços;44;1044,66;NAO
FEMININO;28;PRETA-PARDA;SUPERIOR_INCOMPLETO;PE;NAO;DE 20 A 49;Serviços;44;1270,19;NAO
MASCULINO;30;PRETA-PARDA;SUPERIOR_COMPLETO;CE;NAO;1000 OU MAIS;Serviços;38;3967,8;SIM
FEMININO;31;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Indústria;44;1530,35;SIM
MASCULINO;29;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;MA;NAO;DE 20 A 49;Construçao civil;44;1069,2;NAO
MASCULINO;60;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;1000 OU MAIS;Serviços;38;1583,78;SIM
FEMININO;42;AMARELA-BRANCA;SUPERIOR_COMPLETO;PE;NAO;1000 OU MAIS;Serviços;40;3707,92;SIM
FEMININO;32;PRETA-PARDA;MEDIO COMPLETO;PI;NAO;ATE 4;Serviços;44;1863,89;SIM
MASCULINO;30;PRETA-PARDA;SUPERIOR_COMPLETO;PB;NAO;ATE 4;Comércio;30;2361,52;SIM
MASCULINO;38;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 10 A 19;Serviços;44;1123,2;NAO
MASCULINO;32;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;BA;NAO;DE 250 A 499;Agricultura;44;1662,01;SIM
FEMININO;37;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Serviços;44;1079,27;NAO
MASCULINO;26;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 500 A 999;Serviços;44;1756,06;NAO
MASCULINO;38;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;ATE 4;Comércio;44;1037,01;NAO
MASCULINO;29;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;DE 500 A 999;Serviços;41;1120,76;NAO
MASCULINO;70;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;PI;NAO;DE 20 A 49;Indústria;44;1725,47;SIM
FEMININO;25;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 5 A 9;Comércio;44;1246,0;NAO
MASCULINO;25;SEM INFO;SUPERIOR_COMPLETO;PE;NAO;DE 20 A 49;Serviços;44;832,96;NAO
FEMININO;21;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;1000 OU MAIS;Serviços;36;1102,44;NAO
MASCULINO;31;PRETA-PARDA;MEDIO COMPLETO;PB;NAO;DE 50 A 99;Comércio;44;1304,0;NAO
FEMININO;20;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;1000 OU MAIS;Serviços;30;835,63;NAO
MASCULINO;58;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;SE;NAO;DE 20 A 49;Indústria;40;6943,87;SIM
MASCULINO;41;PRETA-PARDA;MEDIO COMPLETO;AL;NAO;DE 10 A 19;Comércio;44;984,68;NAO
MASCULINO;36;AMARELA-BRANCA;ANALFABETO-FUND_INCOMPLETO;PE;NAO;DE 10 A 19;Serviços;44;1831,44;SIM
FEMININO;29;PRETA-PARDA;SUPERIOR_COMPLETO;PB;NAO;DE 100 A 249;Comércio;0;4984,08;NAO
MASCULINO;25;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 10 A 19;Comércio;44;1697,36;SIM
MASCULINO;39;AMARELA-BRANCA;SUPERIOR_COMPLETO;BA;NAO;DE 50 A 99;Serviços;44;4293,45;NAO
MASCULINO;34;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;BA;NAO;DE 20 A 49;Serviços;44;1034,27;NAO
FEMININO;36;PRETA-PARDA;SUPERIOR_COMPLETO;PE;NAO;DE 10 A 19;Serviços;44;5373,14;SIM
MASCULINO;21;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 5 A 9;Serviços;44;1035,87;NAO
MASCULINO;19;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;BA;NAO;DE 250 A 499;Serviços;44;1122,02;NAO
MASCULINO;34;AMARELA-BRANCA;MEDIO COMPLETO;SE;NAO;DE 10 A 19;Serviços;44;1158,02;NAO
FEMININO;21;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;1000 OU MAIS;Serviços;36;993,38;NAO
MASCULINO;46;AMARELA-BRANCA;MEDIO COMPLETO;RN;NAO;DE 5 A 9;Serviços;44;1231,0;NAO
FEMININO;30;SEM INFO;SUPERIOR_COMPLETO;BA;NAO;ATE 4;Serviços;44;1500,0;NAO
FEMININO;41;SEM INFO;SUPERIOR_COMPLETO;CE;NAO;DE 500 A 999;Indústria;44;4223,32;SIM
MASCULINO;39;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;BA;NAO;DE 20 A 49;Serviços;44;1201,09;NAO
MASCULINO;23;SEM INFO;FUND_COMPLETO-MEDIO_INCOMPLETO;BA;NAO;ATE 4;Comércio;44;1107,0;NAO
MASCULINO;27;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 5 A 9;Serviços;44;1061,31;NAO
MASCULINO;38;PRETA-PARDA;SUPERIOR_COMPLETO;SE;NAO;DE 20 A 49;Serviços;44;2049,78;SIM
FEMININO;24;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 5 A 9;Comércio;44;1349,6;NAO
FEMININO;24;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;BA;NAO;DE 10 A 19;Serviços;44;1009,32;NAO
MASCULINO;33;AMARELA-BRANCA;MEDIO COMPLETO;PI;NAO;ATE 4;Comércio;44;1104,48;NAO
MASCULINO;50;AMARELA-BRANCA;MEDIO COMPLETO;RN;NAO;DE 250 A 499;Construçao civil;43;2694,5;NAO
MASCULINO;32;PRETA-PARDA;SUPERIOR_INCOMPLETO;PE;NAO;1000 OU MAIS;Serviços;44;2500,0;NAO
FEMININO;26;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Serviços;44;1558,89;NAO
MASCULINO;33;PRETA-PARDA;MEDIO COMPLETO;AL;NAO;DE 10 A 19;Agricultura;44;1051,45;NAO
MASCULINO;25;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 10 A 19;Comércio;44;2182,98;SIM
MASCULINO;19;SEM INFO;MEDIO COMPLETO;CE;NAO;DE 250 A 499;Agricultura;0;661,4;NAO
FEMININO;62;AMARELA-BRANCA;SUPERIOR_COMPLETO;PE;NAO;DE 5 A 9;Serviços;11;337,16;NAO
FEMININO;39;AMARELA-BRANCA;MEDIO COMPLETO;PE;NAO;1000 OU MAIS;Serviços;16;729,16;NAO
FEMININO;20;SEM INFO;MEDIO COMPLETO;RN;NAO;ATE 4;Serviços;30;998,0;NAO
MASCULINO;32;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;PI;NAO;DE 20 A 49;Comércio;44;1055,0;NAO
MASCULINO;32;SEM INFO;MEDIO COMPLETO;PE;NAO;DE 100 A 249;Serviços;44;2931,78;SIM
MASCULINO;32;PRETA-PARDA;MEDIO COMPLETO;AL;NAO;ATE 4;Serviços;44;2177,1;SIM
MASCULINO;44;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;DE 50 A 99;Comércio;44;1922,71;NAO
MASCULINO;34;SEM INFO;MEDIO COMPLETO;MA;NAO;DE 50 A 99;Serviços;44;1525,12;SIM
MASCULINO;40;AMARELA-BRANCA;SUPERIOR_COMPLETO;SE;NAO;DE 100 A 249;Serviços;44;1352,4;NAO
MASCULINO;31;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;BA;NAO;DE 10 A 19;Serviços;44;2738,83;SIM
FEMININO;38;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;DE 500 A 999;Serviços;36;1394,68;NAO
MASCULINO;24;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 20 A 49;Comércio;44;2275,48;SIM
FEMININO;30;PRETA-PARDA;SUPERIOR_COMPLETO;CE;NAO;DE 10 A 19;Serviços;7;1440,45;SIM
MASCULINO;31;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;DE 20 A 49;Serviços;44;1530,07;SIM
MASCULINO;26;PRETA-PARDA;SUPERIOR_INCOMPLETO;CE;NAO;DE 20 A 49;Serviços;20;1558,13;SIM
MASCULINO;25;SEM INFO;MEDIO COMPLETO;SE;NAO;DE 10 A 19;Construçao civil;44;997,99;NAO
MASCULINO;56;SEM INFO;MEDIO COMPLETO;BA;NAO;ATE 4;Comércio;44;998,0;NAO
MASCULINO;59;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 5 A 9;Comércio;44;1239,91;NAO
FEMININO;34;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 100 A 249;Comércio;44;1324,69;NAO
MASCULINO;24;SEM INFO;MEDIO COMPLETO;CE;NAO;DE 50 A 99;Serviços;24;632,0;NAO
MASCULINO;29;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;ATE 4;Serviços;44;1602,38;SIM
MASCULINO;59;SEM INFO;ANALFABETO-FUND_INCOMPLETO;PE;NAO;DE 250 A 499;Serviços;40;9428,93;SIM
MASCULINO;33;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;PE;NAO;1000 OU MAIS;Indústria;40;1730,58;NAO
MASCULINO;32;AMARELA-BRANCA;FUND_COMPLETO-MEDIO_INCOMPLETO;RN;NAO;DE 20 A 49;Comércio;44;1741,71;SIM
FEMININO;21;PRETA-PARDA;MEDIO COMPLETO;SE;NAO;DE 10 A 19;Serviços;44;1036,54;NAO
FEMININO;23;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 10 A 19;Serviços;44;1070,25;NAO
MASCULINO;24;AMARELA-BRANCA;MEDIO COMPLETO;PE;NAO;DE 5 A 9;Comércio;44;1405,89;NAO
MASCULINO;29;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;SE;NAO;DE 20 A 49;Agricultura;44;892,13;NAO
MASCULINO;20;SEM INFO;MEDIO COMPLETO;MA;NAO;DE 250 A 499;Comércio;0;573,88;NAO
FEMININO;31;PRETA-PARDA;SUPERIOR_COMPLETO;PE;NAO;DE 500 A 999;Serviços;36;3201,03;SIM
MASCULINO;26;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 10 A 19;Serviços;44;1520,25;SIM
MASCULINO;27;AMARELA-BRANCA;SUPERIOR_COMPLETO;BA;NAO;ATE 4;Serviços;30;542,0;NAO
FEMININO;33;PRETA-PARDA;MEDIO COMPLETO;AL;NAO;DE 100 A 249;Serviços;36;1221,58;NAO
MASCULINO;52;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;PE;SIM;DE 250 A 499;Serviços;44;1895,2;SIM
FEMININO;19;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;1000 OU MAIS;Serviços;36;975,34;NAO
MASCULINO;29;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 20 A 49;Serviços;44;2184,37;SIM
MASCULINO;27;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 5 A 9;Serviços;22;2045,3;SIM
MASCULINO;27;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 50 A 99;Serviços;38;1215,86;NAO
MASCULINO;29;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;CE;NAO;DE 20 A 49;Indústria;44;1282,14;NAO
MASCULINO;30;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Comércio;44;7859,86;SIM
MASCULINO;25;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 500 A 999;Serviços;40;1009,52;NAO
MASCULINO;30;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Serviços;44;1172,34;NAO
FEMININO;21;SEM INFO;MEDIO COMPLETO;RN;NAO;ATE 4;Comércio;44;1409,0;NAO
MASCULINO;24;AMARELA-BRANCA;FUND_COMPLETO-MEDIO_INCOMPLETO;CE;NAO;DE 20 A 49;Indústria;44;1491,3;SIM
FEMININO;46;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;MA;NAO;ATE 4;Serviços;44;1575,66;SIM
MASCULINO;29;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;ATE 4;Serviços;44;1008,99;NAO
MASCULINO;41;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;ATE 4;Comércio;44;998,0;NAO
FEMININO;23;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Serviços;44;1064,68;NAO
MASCULINO;38;AMARELA-BRANCA;MEDIO COMPLETO;PB;NAO;DE 50 A 99;Comércio;44;5500,12;NAO
MASCULINO;34;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;CE;NAO;1000 OU MAIS;Indústria;44;1654,09;NAO
MASCULINO;37;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Comércio;44;1388,19;NAO
